Hãng Sản Xuất,Độ Dày,Trọng Lượng,RAM,Bộ Nhớ,Dung Lượng Pin,Hệ Điều Hành,Giá Bán,Hãng CPU,Số Lõi,Xung nhịp tối đa,Cache,Loại Màn Hình,Độ Phân Giải,Số Cổng Giao Tiếp,Hãng GPU,Phân Loại
hp,19.9,1.74,8.0,8.0,61.154671717171716,win 11,18490000.0,i5,10.0,4.4,12.0,ips,1920x1080,6,intel,Thiết kế đồ họa / Multimedia
lenovo,19.9,1.4,4.0,512.0,61.154671717171716,no os,10490000.0,i3,6.0,4.4,10.0,ips,1920x1080,6,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,15.9,1.4,16.0,512.0,61.154671717171716,no os,12900000.0,i5,10.0,4.4,12.0,ips,1920x1080,6,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,19.9,1.7,8.0,512.0,61.154671717171716,win 11,14290000.0,i5,10.0,4.4,12.0,ips,1920x1080,6,intel,Kỹ thuật / Lập trình
hp,19.9,1.5,8.0,16.0,61.154671717171716,win 11,22900000.0,i7,10.0,4.7,12.0,ips,1920x1080,6,intel,Laptop 2 trong 1 / Cảm ứng
hp,16.1,1.34,16.0,8.0,61.154671717171716,win 11,21950000.0,i5,10.0,4.4,12.0,led,2880x1800,4,intel,Laptop 2 trong 1 / Cảm ứng
hp,16.1,1.3,16.0,8.0,61.154671717171716,win 11,22790000.0,i5,10.0,4.4,12.0,led,2880x1800,4,intel,Laptop 2 trong 1 / Cảm ứng
dell,22.0,2.1,8.0,512.0,61.154671717171716,win 11,20900000.0,ryzen 7,8.0,4.5,16.0,wva,1920x1200,6,amd,Kỹ thuật / Lập trình
hp,19.2,1.32,16.0,8.0,61.154671717171716,win 11,37590000.0,i7,10.0,4.7,12.0,ips,1920x1200,4,intel,Laptop 2 trong 1 / Cảm ứng
hp,19.2,1.2,16.0,16.0,61.154671717171716,win 11,40900000.0,i7,10.0,4.7,12.0,ips,1920x1200,3,intel,Di động / Mỏng nhẹ / Ultrabook
hp,19.2,1.16,16.0,16.0,61.154671717171716,win 11,47500000.0,i7,10.0,4.7,12.0,ips,1920x1200,3,intel,Laptop 2 trong 1 / Cảm ứng
dell,25.0,1.9,8.0,256.0,61.154671717171716,win 11,14950000.0,i5,10.0,4.4,12.0,led,1920x1080,4,intel,Thiết kế đồ họa / Multimedia
asus,19.9,1.8,24.0,512.0,61.154671717171716,win 11,14290000.0,ryzen 5,6.0,4.2,19.0,ips,1920x1200,4,amd,Văn phòng / Học tập
dell,18.9,1.9,8.0,512.0,61.154671717171716,win 11,14090000.0,i5,10.0,4.4,12.0,led,1920x1080,4,intel,Thiết kế đồ họa / Multimedia
asus,14.9,1.1,16.0,8.0,61.154671717171716,win 11,23890000.0,ryzen 5,6.0,4.5,16.0,led,2880x1800,3,amd,Thiết kế đồ họa / Multimedia
hp,19.9,1.8,8.0,16.0,45.0,win 11,23890000.0,i7,12.0,4.7,18.0,ips,1920x1080,6,intel,Thiết kế đồ họa / Multimedia
hp,19.9,1.5,8.0,8.0,61.154671717171716,win 11,18990000.0,i5,10.0,4.4,12.0,ips,1920x1080,6,intel,Laptop 2 trong 1 / Cảm ứng
hp,19.9,1.4,8.0,512.0,61.154671717171716,win 11,18590000.0,i5,10.0,4.4,12.0,ips,1920x1080,6,intel,Thiết kế đồ họa / Multimedia
acer,15.9,1.2,16.0,512.0,56.0,win 11,16990000.0,i5,12.0,4.4,12.0,ips,2560x1440,4,intel,Thiết kế đồ họa / Multimedia
hp,17.9,1.69,8.0,12.0,61.154671717171716,win 11,15450000.0,i7,10.0,4.7,24.0,ips,1920x1080,3,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.69,8.0,28.0,61.154671717171716,win 11,14490000.0,i5,8.0,4.4,12.0,ips,1920x1080,3,intel,Di động / Mỏng nhẹ / Ultrabook
asus,19.9,1.8,8.0,512.0,61.154671717171716,win 11,13890000.0,i5,10.0,4.6,16.0,ips,1920x1200,4,amd,Kỹ thuật / Lập trình
asus,18.9,1.5,8.0,512.0,61.154671717171716,win 11,19990000.0,ryzen 7,8.0,4.4,16.0,ips/led,1920x1200,3,amd,Laptop 2 trong 1 / Cảm ứng
hp,19.9,1.4,8.0,512.0,61.154671717171716,win 11,17690000.0,i5,10.0,4.4,12.0,ips,1920x1080,6,intel,Thiết kế đồ họa / Multimedia
asus,19.9,1.7,8.0,512.0,61.154671717171716,win 11,16450000.0,ryzen 7,8.0,4.4,20.0,led,1920x1080,4,amd,Thiết kế đồ họa / Multimedia
asus,24.9,2.3,16.0,512.0,90.0,win 11,27190000.0,i7,8.0,4.6,24.0,ips,1920x1080,6,nvidia,Gaming
lenovo,19.9,1.63,8.0,512.0,61.154671717171716,win 11,14990000.0,i5,10.0,4.4,12.0,ips,1920x1080,5,intel,Kỹ thuật / Lập trình
lenovo,19.9,1.43,24.0,512.0,61.154671717171716,win 11,14450000.0,i3,6.0,4.4,10.0,tn,1920x1080,6,intel,Di động / Mỏng nhẹ / Ultrabook
asus,19.9,1.9,16.0,112.0,90.0,win 11,54400000.0,ryzen 9,4.0,4.9,16.0,ips,2560x1440,6,nvidia,Gaming
asus,19.9,1.9,16.0,112.0,90.0,win 11,63990000.0,ryzen 9,4.0,4.9,16.0,ips,2560x1440,6,nvidia,Gaming
asus,20.0,2.1,16.0,1024.0,61.154671717171716,win 11,45900000.0,i7,10.0,4.6,16.0,ips,2560x1440,5,nvidia,Gaming
acer,19.9,1.9,8.0,512.0,61.154671717171716,win 11,9490000.0,ryzen 5,10.0,4.6,16.0,led,1920x1080,4,intel,Thiết kế đồ họa / Multimedia
hp,19.9,1.7,8.0,8.0,61.154671717171716,win 11,22250000.0,i7,10.0,4.7,12.0,ips,1920x1080,6,intel,Thiết kế đồ họa / Multimedia
hp,19.9,1.7,8.0,8.0,61.154671717171716,win 11,18950000.0,i5,10.0,4.4,12.0,ips,1920x1080,6,intel,Thiết kế đồ họa / Multimedia
lenovo,19.9,1.6,16.0,512.0,45.0,no os,12990000.0,i7,14.0,4.7,12.0,tn,1920x1080,5,intel,Kỹ thuật / Lập trình
hp,17.9,1.46,16.0,512.0,61.154671717171716,win 11,16590000.0,i7,14.0,4.7,18.0,none,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.46,16.0,512.0,61.154671717171716,win 11,13950000.0,i5,8.0,4.4,12.0,none,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.46,16.0,512.0,61.154671717171716,win 11,13990000.0,i5,8.0,4.4,12.0,none,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,19.9,1.6,8.0,512.0,61.154671717171716,win 11,17290000.0,ryzen 5,6.0,4.2,16.0,ips,1920x1200,4,amd,Văn phòng / Học tập
hp,17.0,1.41,24.0,512.0,61.154671717171716,win 11,16990000.0,i5,8.0,4.4,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,19.9,1.7,8.0,512.0,61.154671717171716,win 11,36590000.0,ryzen 5,6.0,4.2,16.0,led,1920x1080,4,amd,Thiết kế đồ họa / Multimedia
lenovo,19.9,1.63,8.0,256.0,61.154671717171716,win 11,12490000.0,i3,6.0,4.4,10.0,tn,1920x1080,6,intel,Văn phòng / Học tập
asus,19.9,1.6,24.0,512.0,70.0,win 11,14950000.0,ryzen 5,6.0,4.2,16.0,ips,1920x1200,4,amd,Văn phòng / Học tập
hp,17.0,1.41,8.0,512.0,61.154671717171716,win 11,18590000.0,i7,10.0,4.7,12.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.0,1.41,24.0,512.0,61.154671717171716,win 11,16990000.0,i5,8.0,4.4,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.0,1.41,24.0,512.0,61.154671717171716,win 11,15390000.0,i5,8.0,4.4,12.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.69,8.0,12.0,61.154671717171716,win 11,16750000.0,i7,10.0,4.7,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.69,8.0,12.0,61.154671717171716,win 11,15790000.0,i5,10.0,4.4,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,20.6,1.5,8.0,8.0,61.154671717171716,win 11,18550000.0,i5,10.0,4.4,12.0,ips,1920x1080,5,intel,Laptop 2 trong 1 / Cảm ứng
hp,17.9,1.74,8.0,12.0,61.154671717171716,win 11,19690000.0,i7,14.0,4.7,12.0,ips,1920x1080,5,nvidia,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.7,8.0,8.0,61.154671717171716,win 11,21400000.0,i7,12.0,4.7,18.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.7,8.0,4.0,61.154671717171716,win 11,17950000.0,i7,12.0,4.7,18.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.74,8.0,4.0,61.154671717171716,win 11,17690000.0,i5,10.0,4.4,12.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.74,8.0,4.0,61.154671717171716,win 11,17350000.0,i5,10.0,4.4,12.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.0,1.41,24.0,512.0,61.154671717171716,win 11,14950000.0,i5,8.0,4.4,12.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.7,8.0,4.0,61.154671717171716,win 11,16450000.0,i5,10.0,4.4,12.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.7,8.0,4.0,61.154671717171716,win 11,15450000.0,i5,10.0,4.4,12.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.7,8.0,4.0,61.154671717171716,win 11,16250000.0,i5,12.0,4.4,12.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.7,8.0,4.0,61.154671717171716,win 11,16990000.0,i5,12.0,4.4,12.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.7,8.0,4.0,61.154671717171716,win 11,15050000.0,i5,12.0,4.4,12.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.7,8.0,4.0,61.154671717171716,win 11,14990000.0,i5,12.0,4.4,12.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
asus,24.9,2.3,40.0,512.0,61.154671717171716,win 11,23990000.0,ryzen 7,8.0,4.7,20.0,ips,1920x1080,5,nvidia,Gaming
acer,22.9,2.1,16.0,1024.0,61.154671717171716,win 11,16990000.0,ryzen 5,6.0,4.3,16.0,ips/led,1920x1080,6,nvidia,Gaming
hp,17.9,1.69,8.0,12.0,61.154671717171716,win 11,17990000.0,i7,10.0,4.7,24.0,none,1366x768,3,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.69,8.0,12.0,61.154671717171716,win 11,15950000.0,i5,8.0,4.4,12.0,none,1366x768,3,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.69,8.0,12.0,61.154671717171716,win 11,15950000.0,i5,8.0,4.4,12.0,none,1366x768,3,intel,Di động / Mỏng nhẹ / Ultrabook
asus,24.9,2.3,16.0,512.0,61.154671717171716,win 11,28990000.0,i7,14.0,4.7,24.0,ips,1920x1080,5,intel,Gaming
asus,24.9,2.3,8.0,512.0,61.154671717171716,win 11,25490000.0,ryzen 7,8.0,4.7,16.0,ips,1920x1080,5,nvidia,Gaming
asus,24.9,2.3,16.0,512.0,61.154671717171716,win 11,23490000.0,ryzen 9,10.0,4.6,16.0,ips,1920x1080,4,nvidia,Gaming
dell,22.0,2.1,16.0,512.0,61.154671717171716,win 11,21150000.0,ryzen 5,6.0,4.3,16.0,wva,1920x1200,4,amd,Văn phòng / Học tập
hp,17.9,1.79,16.0,512.0,61.154671717171716,win 11,75000000.0,i9,14.0,5.0,24.0,ips,3840x2160,2,nvidia,Thiết kế đồ họa / Multimedia
none,18.2,0.77,16.0,8.0,61.154671717171716,win 10,21520000.0,i5,8.0,4.1,8.0,ips,2736x1824,2,intel,Thiết kế đồ họa / Multimedia
asus,18.2,1.5,8.0,512.0,42.0,win 11,15990000.0,ryzen 5,6.0,4.0,8.0,ips,1920x1080,4,amd,Laptop 2 trong 1 / Cảm ứng
lenovo,17.9,1.4,16.0,512.0,61.154671717171716,no os,10490000.0,i3,6.0,4.1,6.0,ips,1920x1080,6,intel,Di động / Mỏng nhẹ / Ultrabook
acer,16.5,1.2,16.0,256.0,61.154671717171716,win 10,30990000.0,none,10.0,4.6,16.0,ips/led,1920x1080,2,intel,Di động / Mỏng nhẹ / Ultrabook
acer,19.9,1.4,12.0,512.0,56.0,win 11,13990000.0,i5,4.0,4.2,8.0,led/ips,1920x1080,6,intel,Di động / Mỏng nhẹ / Ultrabook
acer,18.9,1.9,16.0,512.0,59.0,win 11,23990000.0,i5,8.0,4.4,12.0,ips,1920x1080,3,nvidia,Kỹ thuật / Lập trình
lenovo,15.0,1.4,16.0,1024.0,61.154671717171716,win 11,27950000.0,i7,10.0,4.6,16.0,led,2880x1800,4,nvidia,Thiết kế đồ họa / Multimedia
msi,20.25,2.45,16.0,2048.0,61.154671717171716,win 11,89990000.0,i9,14.0,5.0,24.0,ips,2560x1440,5,nvidia,Thiết kế đồ họa / Multimedia
asus,24.9,2.3,16.0,512.0,61.154671717171716,win 11,24890000.0,i7,14.0,4.7,24.0,ips,1920x1080,6,nvidia,Gaming
asus,19.4,1.65,8.0,512.0,61.154671717171716,win 11,23790000.0,ryzen 5,6.0,4.2,16.0,ips,1920x1080,4,nvidia,Văn phòng / Học tập
hp,19.9,1.47,16.0,1024.0,61.154671717171716,win 11,9290000.0,none,10.0,4.6,16.0,ips,1920x1080,3,amd,Di động / Mỏng nhẹ / Ultrabook
asus,18.2,1.5,8.0,512.0,61.154671717171716,win 10,17950000.0,ryzen 7,8.0,4.3,8.0,ips/led,1920x1080,6,amd,Laptop 2 trong 1 / Cảm ứng
asus,24.15,2.6,16.0,40.0,61.154671717171716,win 11,27490000.0,ryzen 7,8.0,5.0,24.0,ips,1920x1080,6,nvidia,Gaming
acer,23.9,2.5,16.0,512.0,61.154671717171716,win 11,19790000.0,i5,8.0,4.5,18.0,ips/led,1920x1080,4,nvidia,Gaming
asus,17.0,1.7,16.0,256.0,61.154671717171716,win 10,12950000.0,i5,10.0,4.6,16.0,led,1920x1080,3,intel,Thiết kế đồ họa / Multimedia
msi,19.0,1.6,80.0,512.0,61.154671717171716,win 11,14950000.0,ryzen 7,8.0,4.3,8.0,ips,1920x1080,3,amd,Kỹ thuật / Lập trình
acer,15.9,1.19,8.0,16.0,61.154671717171716,win 11,13090000.0,ryzen 5,6.0,4.0,8.0,ips/led,1920x1080,6,amd,Di động / Mỏng nhẹ / Ultrabook
acer,23.9,2.2,16.0,512.0,61.154671717171716,win 11,23950000.0,i7,14.0,4.6,24.0,ips/led,1920x1080,6,nvidia,Gaming
hp,17.9,1.47,16.0,256.0,61.154671717171716,win 10,14990000.0,ryzen 5,6.0,4.0,8.0,none,1366x768,2,amd,Di động / Mỏng nhẹ / Ultrabook
none,19.5,1.7,16.0,512.0,61.154671717171716,none,21520000.0,none,10.0,4.6,16.0,none,none,0,none,Kỹ thuật / Lập trình
asus,16.1,1.8,8.0,512.0,61.154671717171716,win 10,18950000.0,ryzen 7,8.0,4.1,8.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
hp,19.9,1.52,16.0,512.0,61.154671717171716,win 11,14990000.0,i5,10.0,4.4,16.0,none,1366x768,4,intel,Kỹ thuật / Lập trình
hp,17.9,1.75,16.0,512.0,61.154671717171716,win 11,17490000.0,i5,10.0,4.6,12.0,none,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,17.7,1.4,16.0,512.0,50.0,win 11,17490000.0,i5,12.0,4.7,18.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,24.5,2.3,16.0,1024.0,48.0,win 11,19990000.0,ryzen 7,8.0,4.5,20.0,ips,1920x1080,4,nvidia,Gaming
lenovo,22.7,2.4,12.0,1024.0,60.0,win 11,20790000.0,i5,10.0,4.6,20.0,ips,1920x1080,6,nvidia,Kỹ thuật / Lập trình
acer,19.5,1.7,16.0,1024.0,61.154671717171716,win 11,11990000.0,ryzen 7,8.0,4.3,8.0,led,1366x768,2,amd,Thiết kế đồ họa / Multimedia
msi,24.9,2.3,16.0,1024.0,61.154671717171716,win 11,20990000.0,i5,12.0,4.7,24.0,none,1920x1080,2,intel,Kỹ thuật / Lập trình
acer,17.9,1.6,24.0,512.0,58.0,win 11,14490000.0,i5,8.0,4.4,12.0,ips,1366x768,3,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,19.5,1.5,16.0,1024.0,60.0,win 11,15790000.0,i5,8.0,4.6,12.0,ips,1920x1080,4,intel,Kỹ thuật / Lập trình
apple,11.3,1.24,16.0,256.0,18.0,macos,26490000.0,m3,10.0,6.0,24.0,led/retina,2560x1600,2,apple gpu,Thiết kế đồ họa / Multimedia
apple,11.3,1.24,16.0,256.0,52.0,macos,21190000.0,m2,8.0,3.5,16.0,retina,2560x1600,1,apple gpu,Thiết kế đồ họa / Multimedia
hp,19.9,1.52,16.0,512.0,61.154671717171716,win 11,14990000.0,i5,10.0,4.4,16.0,none,1366x768,4,intel,Kỹ thuật / Lập trình
asus,24.5,2.3,16.0,1024.0,48.0,win 11,19990000.0,ryzen 7,8.0,4.5,20.0,ips,1920x1080,4,nvidia,Gaming
lenovo,22.7,2.4,12.0,1024.0,60.0,win 11,18990000.0,ryzen 5,4.0,4.2,8.0,ips,1920x1080,6,nvidia,Văn phòng / Học tập
acer,19.5,1.7,16.0,2048.0,61.154671717171716,win 11,16490000.0,i5,8.0,4.6,12.0,led,,4,nvidia,Gaming
asus,24.0,2.1,16.0,512.0,50.0,win 11,17790000.0,i5,8.0,4.5,18.0,none,1920x1080,4,nvidia,Gaming
apple,15.5,1.56,16.0,512.0,72.4,macos,39590000.0,m4,10.0,6.0,24.0,retina,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
acer,22.9,2.2,16.0,1024.0,61.154671717171716,win 11,13990000.0,i5,8.0,4.4,12.0,none,1920x1080,4,intel,Gaming
asus,24.5,2.3,16.0,1024.0,56.0,win 11,19990000.0,i5,12.0,4.5,18.0,ips,1920x1080,6,intel,Gaming
apple,36.0,1.18,16.0,256.0,61.154671717171716,macos,14490000.0,m4,10.0,6.0,24.0,none,2560x1600,4,apple gpu,Thiết kế đồ họa / Multimedia
acer,19.5,1.7,16.0,2048.0,61.154671717171716,win 11,20990000.0,i7,10.0,4.9,24.0,led,,4,nvidia,Gaming
acer,18.8,1.8,16.0,2048.0,50.0,win 11,15490000.0,i5,8.0,4.6,12.0,none,1920x1080,5,nvidia,Gaming
hp,23.5,2.3,16.0,512.0,61.154671717171716,win 11,16790000.0,i5,8.0,4.4,12.0,none,1920x1080,4,intel,Gaming
apple,11.3,1.24,16.0,256.0,61.154671717171716,macos,24690000.0,m3,8.0,3.7,24.0,none,2560x1600,0,apple gpu,Thiết kế đồ họa / Multimedia
asus,17.7,1.7,16.0,512.0,42.0,win 11,16590000.0,i7,10.0,4.9,24.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,22.7,2.4,16.0,1024.0,60.0,win 11,24990000.0,i5,8.0,4.4,12.0,ips,1920x1080,6,nvidia,Kỹ thuật / Lập trình
apple,11.3,1.24,16.0,512.0,18.0,macos,31990000.0,m3,10.0,6.0,24.0,led/retina,2560x1600,2,apple gpu,Thiết kế đồ họa / Multimedia
msi,24.9,2.3,16.0,1024.0,61.154671717171716,win 11,26490000.0,i7,10.0,4.9,24.0,ips,1920x1080,3,nvidia,Kỹ thuật / Lập trình
asus,17.7,1.7,16.0,512.0,42.0,win 11,13690000.0,i5,10.0,4.4,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
acer,25.8,2.5,16.0,2048.0,61.154671717171716,win 11,18990000.0,i5,12.0,4.5,18.0,led,,5,nvidia,Gaming
dell,18.0,1.8,8.0,256.0,42.0,win 11,12490000.0,i5,4.0,4.5,8.0,none,1920x1080,2,intel,Văn phòng / Học tập
apple,15.5,1.56,24.0,512.0,72.4,macos,48990000.0,m4,12.0,4.0,30.0,retina,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
acer,19.5,1.7,16.0,2048.0,61.154671717171716,win 11,23490000.0,i5,8.0,4.6,12.0,none,,5,nvidia,Gaming
asus,17.7,1.7,16.0,512.0,50.0,win 11,15490000.0,i5,8.0,4.5,18.0,ips,1366x768,3,intel,Di động / Mỏng nhẹ / Ultrabook
asus,18.0,1.5,16.0,512.0,84.0,win 11,27990000.0,i7,12.0,4.7,18.0,ips,1366x768,4,intel,Kỹ thuật / Lập trình
asus,17.7,1.4,16.0,512.0,50.0,win 11,17490000.0,i5,12.0,4.7,18.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
msi,18.0,1.7,16.0,512.0,61.154671717171716,win 11,12990000.0,i5,10.0,4.6,12.0,none,1920x1080,4,intel,Kỹ thuật / Lập trình
asus,24.5,2.3,16.0,1024.0,48.0,win 11,17490000.0,ryzen 7,8.0,4.5,20.0,ips,1920x1080,5,nvidia,Gaming
asus,17.7,1.7,16.0,512.0,50.0,win 11,17490000.0,i5,12.0,4.7,18.0,ips,1366x768,2,intel,Di động / Mỏng nhẹ / Ultrabook
apple,11.3,1.24,16.0,256.0,18.0,macos,27490000.0,m3,10.0,6.0,24.0,led/retina,2560x1600,2,apple gpu,Thiết kế đồ họa / Multimedia
dell,18.0,1.8,16.0,1024.0,41.0,win 11,17990000.0,i7,10.0,4.7,12.0,none,1920x1080,2,intel,Kỹ thuật / Lập trình
asus,24.0,2.1,16.0,512.0,50.0,win 11,16490000.0,i5,8.0,4.5,18.0,ips,1920x1080,4,nvidia,Gaming
apple,11.3,1.24,24.0,512.0,61.154671717171716,macos,35990000.0,m3,8.0,3.7,24.0,none,2560x1600,0,apple gpu,Thiết kế đồ họa / Multimedia
apple,11.3,1.24,16.0,512.0,52.0,macos,27490000.0,m2,8.0,3.5,16.0,retina,2560x1600,1,apple gpu,Thiết kế đồ họa / Multimedia
acer,22.9,2.2,16.0,1024.0,61.154671717171716,win 11,18690000.0,i5,8.0,4.4,12.0,none,1366x768,5,nvidia,Kỹ thuật / Lập trình
hp,18.0,1.6,16.0,512.0,61.154671717171716,win 11,15690000.0,i5,10.0,4.6,12.0,ips,1366x768,2,intel,Kỹ thuật / Lập trình
dell,18.0,1.8,8.0,1024.0,61.154671717171716,win 11,13490000.0,i5,10.0,4.4,12.0,none,1920x1080,2,intel,Kỹ thuật / Lập trình
msi,18.0,1.7,16.0,512.0,39.0,win 11,11590000.0,i5,10.0,4.4,12.0,none,1920x1080,5,intel,Kỹ thuật / Lập trình
hp,18.0,1.6,16.0,512.0,61.154671717171716,win 11,11490000.0,i3,6.0,4.5,10.0,ips,1366x768,2,intel,Văn phòng / Học tập
acer,19.5,1.7,8.0,512.0,40.0,win 11,9990000.0,i3,4.0,3.0,6.0,led,1366x768,3,intel,Thiết kế đồ họa / Multimedia
lenovo,19.5,1.5,16.0,1024.0,60.0,win 11,15790000.0,i5,8.0,4.6,12.0,ips,1920x1080,4,intel,Kỹ thuật / Lập trình
hp,17.9,1.75,16.0,512.0,61.154671717171716,win 11,17490000.0,i5,10.0,4.6,12.0,none,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
acer,17.9,1.6,16.0,2048.0,58.0,win 11,13490000.0,i5,10.0,4.4,12.0,none,1366x768,2,intel,Di động / Mỏng nhẹ / Ultrabook
asus,13.9,1.4,16.0,512.0,75.0,win 11,26690000.0,ultra 5,14.0,4.5,18.0,ips,1366x768,2,intel,Di động / Mỏng nhẹ / Ultrabook
msi,24.9,2.3,16.0,512.0,61.154671717171716,win 11,24990000.0,i7,14.0,5.0,24.0,none,1920x1080,5,intel,Kỹ thuật / Lập trình
lenovo,22.7,2.4,16.0,1024.0,57.0,win 11,19990000.0,i5,8.0,4.4,12.0,ips,1920x1080,5,nvidia,Kỹ thuật / Lập trình
lenovo,22.7,2.4,12.0,1024.0,60.0,win 11,20790000.0,i5,10.0,4.6,20.0,ips,1920x1080,6,nvidia,Kỹ thuật / Lập trình
asus,24.5,2.3,16.0,2048.0,90.0,win 11,26290000.0,ryzen 7,8.0,4.7,16.0,ips,1920x1080,5,nvidia,Gaming
lenovo,19.5,1.5,16.0,1024.0,57.0,win 11,19490000.0,qualcomm snapdragon,8.0,3.4,30.0,ips,1920x1080,6,qualcomm,Kỹ thuật / Lập trình
masstel,13.9,1.3,4.0,128.0,37.0,win 10,3590000.0,celeron,4.0,2.6,4.0,none,1366x768,2,intel,Di động / Mỏng nhẹ / Ultrabook
apple,11.3,1.24,16.0,512.0,52.0,macos,27490000.0,m2,8.0,3.5,16.0,retina,2560x1600,1,apple gpu,Thiết kế đồ họa / Multimedia
asus,17.7,1.7,16.0,512.0,50.0,win 11,22490000.0,i9,14.0,5.4,24.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,17.7,1.7,8.0,512.0,42.0,win 11,10490000.0,i3,6.0,4.5,10.0,none,1920x1080,3,intel,Di động / Mỏng nhẹ / Ultrabook
apple,11.3,1.24,16.0,256.0,18.0,macos,31990000.0,m3,10.0,6.0,24.0,led,2560x1600,2,apple gpu,Thiết kế đồ họa / Multimedia
lenovo,19.5,1.5,16.0,1024.0,47.0,win 11,14290000.0,i5,8.0,4.4,12.0,ips,1920x1080,5,intel,Kỹ thuật / Lập trình
apple,15.5,1.56,64.0,2048.0,100.0,macos,116990000.0,m4,16.0,4.0,36.0,retina,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
apple,36.0,1.18,24.0,512.0,61.154671717171716,macos,34590000.0,m4,12.0,4.0,30.0,none,1366x768,5,apple gpu,Thiết kế đồ họa / Multimedia
hp,17.9,1.75,16.0,512.0,61.154671717171716,win 11,17490000.0,i5,10.0,4.6,12.0,none,1920x1080,3,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,19.5,1.5,16.0,1024.0,47.0,win 11,12490000.0,ryzen 5,6.0,4.3,16.0,ips,1920x1080,5,amd,Văn phòng / Học tập
lg,11.5,1.2,16.0,512.0,72.0,win 11,27990000.0,ultra 5,12.0,5.0,12.0,ips,1920x1200,5,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,22.7,2.4,24.0,1024.0,60.0,win 11,18990000.0,i5,8.0,4.4,12.0,ips,1920x1080,6,nvidia,Kỹ thuật / Lập trình
apple,11.5,4.5,16.0,256.0,61.154671717171716,macos,33990000.0,m4,8.0,4.0,16.0,retina,4480x2520,3,apple gpu,Thiết kế đồ họa / Multimedia
lenovo,24.5,2.4,8.0,512.0,80.0,win 11,24490000.0,ryzen 5,6.0,4.5,16.0,ips,1920x1080,6,nvidia,Gaming
asus,13.9,1.4,16.0,512.0,70.0,win 11,28490000.0,qualcomm snapdragon,8.0,2.97,30.0,ips,1366x768,3,qualcomm,Di động / Mỏng nhẹ / Ultrabook
gigabyte,23.4,2.3,16.0,1024.0,54.0,win 11,27490000.0,i7,10.0,4.9,24.0,none,1920x1080,4,intel,Kỹ thuật / Lập trình
